Nutrition report,,,,,Generated by
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Butter,,,121.89 kcall,,13.79 g Fat
,,,0.01 g Carbs,,0.14 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1200.23 kcall,,84.32 g fat
Lunch,,,12.18 g Carbs,,91.9 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
4.9 Beef Patties,,,322.5 kcall,,12.25 g Fat
,,,1.25 g Carbs,,52.5 g Protein
Mushrooms,,,5.85 kcall,,0.23 g Fat
Tesco,,,0.18 g Carbs,,0.81 g Protein
Edel Bitter 85% Kakao,,,75.5 kcall,,6.25 g Fat
Moser Roth,,,2.55 g Carbs,,1.4 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Lamm,,,87.47 kcall,,6.23 g Fat
,,,0 g Carbs,,7.29 g Protein
Rinderhackfleisch,,,248.12 kcall,,16.73 g Fat
,,,0 g Carbs,,22.81 g Protein
British Brussels Sprouts,,,102 kcall,,2.8 g Fat
Tesco,,,8.2 g Carbs,,7 g Protein
Ghee,,,179.4 kcall,,19.92 g Fat
Alnatura,,,0 g Carbs,,0.04 g Protein
,,,2 kcall,,0.04 g fat
Dinner,,,0.07 g Carbs,,0.21 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1185.2 kcall,,86.94 g fat
Snacks,,,46.64 g Carbs,,37.74 g Protein
Glühwein,,,158.72 kcall,,0.39 g Fat
,,,26.23 g Carbs,,0.76 g Protein
Nuss-Mix,,,942 kcall,,79.95 g Fat
Aldi,,,20.4 g Carbs,,30.6 g Protein
Bergkäse,,,84.48 kcall,,6.6 g Fat
Aldi,,,0 g Carbs,,6.38 g Protein
1 December,,,,,Activity: 158 kcall burned
Sunday,Calories,Carbs,Protein,Fat,Weight: 83
,3308 kcall eaten,262 g eaten,123 g eaten,234 g eaten,
,1291 kcall over,241 g over,150 g over,64 g over,
,29% of calories,,13% of calories,58% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,1075.84 kcall,,95.5 g fat
Breakfast,,,3.11 g Carbs,,51.29 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Butter,,,121.89 kcall,,13.79 g Fat
,,,0.01 g Carbs,,0.14 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Bergkäse,,,253.44 kcall,,19.8 g Fat
Aldi,,,0 g Carbs,,19.14 g Protein
,,,732.62 kcall,,58.46 g fat
Lunch,,,8.85 g Carbs,,41.35 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nackensteaks,,,486.97 kcall,,35.53 g Fat
Aldi,,,4.18 g Carbs,,37.62 g Protein
Mushrooms,,,5.85 kcall,,0.23 g Fat
Tesco,,,0.18 g Carbs,,0.81 g Protein
Sauerkraut,,,16 kcall,,0.5 g Fat
Krakus,,,1.3 g Carbs,,1 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Edel Bitter 85% Kakao,,,75.5 kcall,,6.25 g Fat
Moser Roth,,,2.55 g Carbs,,1.4 g Protein
,,,1500 kcall,,80 g fat
Dinner,,,250 g Carbs,,30 g Protein
thanksgiving Dinner,,,1500 kcall,,80 g Fat
,,,250 g Carbs,,30 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
2 December,,,,,Activity: 2 kcall burned
Monday,Calories,Carbs,Protein,Fat,Weight: 83
,2296 kcall eaten,43 g eaten,116 g eaten,185 g eaten,
,278 kcall over,22 g over,69 g left,14 g over,
,7% of calories,,20% of calories,73% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,4 kcall,,0.08 g fat
Breakfast,,,0.14 g Carbs,,0.42 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,1633.48 kcall,,142.12 g fat
Lunch,,,16.08 g Carbs,,74.69 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nackensteaks,,,486.97 kcall,,35.53 g Fat
Aldi,,,4.18 g Carbs,,37.62 g Protein
Mushrooms,,,5.85 kcall,,0.23 g Fat
Tesco,,,0.18 g Carbs,,0.81 g Protein
Sauerkraut,,,16 kcall,,0.5 g Fat
Krakus,,,1.3 g Carbs,,1 g Protein
Schlagsahne,,,87.9 kcall,,9 g Fat
REWE Bio,,,0.96 g Carbs,,0.75 g Protein
Avocado,,,96 kcall,,9 g Fat
Aldi,,,5.4 g Carbs,,1.2 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Butter,,,121.89 kcall,,13.79 g Fat
,,,0.01 g Carbs,,0.14 g Protein
Edel Bitter 85% Kakao,,,24.16 kcall,,2 g Fat
Moser Roth,,,0.82 g Carbs,,0.45 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,560 kcall,,42 g fat
Dinner,,,6 g Carbs,,40 g Protein
McDonald’s Double,,,560 kcall,,42 g Fat
Cheeseburger. no bun,,,6 g Carbs,,40 g Protein
,,,98.1 kcall,,0.39 g fat
Snacks,,,21.9 g Carbs,,0.81 g Protein
Rosinen,,,98.1 kcall,,0.39 g Fat
DM Bio,,,21.9 g Carbs,,0.81 g Protein
3 December,,,,,Activity: 0 kcall burned
Tuesday,Calories,Carbs,Protein,Fat,Weight: 83
,2499 kcall eaten,39 g eaten,115 g eaten,192 g eaten,
,481 kcall over,18 g over,73 g left,21 g over,
,7% of calories,,20% of calories,73% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,6 kcall,,0.12 g fat
Breakfast,,,0.21 g Carbs,,0.63 g Protein
Coffee,,,6 kcall,,0.12 g Fat
,,,0.21 g Carbs,,0.63 g Protein
,,,1512.22 kcall,,130.58 g fat
Lunch,,,10.49 g Carbs,,73.14 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Mushrooms,,,5.85 kcall,,0.23 g Fat
Tesco,,,0.18 g Carbs,,0.81 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Butter,,,121.89 kcall,,13.79 g Fat
,,,0.01 g Carbs,,0.14 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nackensteaks,,,486.97 kcall,,35.53 g Fat
Aldi,,,4.18 g Carbs,,37.62 g Protein
Sauerkraut,,,16 kcall,,0.5 g Fat
Krakus,,,1.3 g Carbs,,1 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Edel Bitter 85% Kakao,,,30.2 kcall,,2.5 g Fat
Moser Roth,,,1.02 g Carbs,,0.56 g Protein
,,,980.5 kcall,,60.87 g fat
Dinner,,,28.35 g Carbs,,41.2 g Protein
Remoulade,,,108 kcall,,11.8 g Fat
Thomy,,,0.3 g Carbs,,0.2 g Protein
Gewürzgurken,,,5 kcall,,0.07 g Fat
,,,0.55 g Carbs,,0.25 g Protein
McDonald’s Double,,,560 kcall,,42 g Fat
Cheeseburger. no bun,,,6 g Carbs,,40 g Protein
Guinness,,,215 kcall,,0 g Fat
Guinness,,,15 g Carbs,,0 g Protein
Lindor Kugeln,,,92.5 kcall,,7 g Fat
Lindt,,,6.5 g Carbs,,0.75 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
4 December,,,,,Activity: 0 kcall burned
Wednesday,Calories,Carbs,Protein,Fat,Weight: 83
,2967 kcall eaten,177 g eaten,89 g eaten,162 g eaten,
,949 kcall over,157 g over,65 g over,9 g left,
,28% of calories,,14% of calories,58% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,6 kcall,,0.12 g fat
Breakfast,,,0.21 g Carbs,,0.63 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,Coffee,2 kcall,0.04 g Fat,
,,0.07 g Carbs,0.21 g Protein,
,1244.46 kcall,79.09 g fat,,
Lunch,101.27 g Carbs,29.7 g Protein,,
,"Gebackener, Panierter",373.5 kcall,19.88 g Fat,
,Fisch oder Im Backteig,31.77 g Carbs,16.56 g Protein,
,Gekochter Rosenkohl,Ausgebackener Fisch oder,88.09 kcall,4.43 g Fat
,Filet,11.06 g Carbs,3.95 g Protein,
,Rahmsauce,31.5 kcall,2.02 g Fat,
,,2.22 g Carbs,1.13 g Protein,
,Mischsalat,12.2 kcall,0.2 g Fat,
,REWE,1.6 g Carbs,1.6 g Protein,
,Joghurt Dressing,63 kcall,5.1 g Fat,
,Kühne,3.6 g Carbs,0.5 g Protein,
,Heidelbeeren,57.5 kcall,0.75 g Fat,
,Lidl,7.62 g Carbs,0.75 g Protein,
,Lindor Kugeln,616.67 kcall,46.67 g Fat,
,Lindt,43.33 g Carbs,5 g Protein,
,Coffee,2 kcall,0.04 g Fat,
,,0.07 g Carbs,0.21 g Protein,
,1716.71 kcall,82.4 g fat,,
Dinner,85.6 g Carbs,58.59 g Protein,,
,Ghee,89.7 kcall,9.96 g Fat,
,Alnatura,0 g Carbs,0.02 g Protein,
,Nackensteaks,486.97 kcall,35.53 g Fat,
,Aldi,4.18 g Carbs,37.62 g Protein,
,Mushrooms,5.85 kcall,0.23 g Fat,
,Tesco,0.18 g Carbs,0.81 g Protein,
,Sauerkraut,16 kcall,0.5 g Fat,
,Krakus,1.3 g Carbs,1 g Protein,
,Schlagsahne,87.9 kcall,9 g Fat,
,REWE Bio,0.96 g Carbs,0.75 g Protein,
,Glühwein,211.62 kcall,0.52 g Fat,
,,34.98 g Carbs,1.02 g Protein,
,Nürbberger,290.67 kcall,26.67 g Fat,
,Rostbratwürste,0.8 g Carbs,11.73 g Protein,
,Beer,528 kcall,0 g Fat,
,,43.2 g Carbs,5.64 g Protein,
,0 kcall,0 g fat,,
Snacks,0 g Carbs,0 g Protein,,
5 December,,,,,Activity: 0 kcall burned
Thursday,Calories,Carbs,Protein,Fat,Weight: 83
,2523 kcall eaten,5 g eaten,166 g eaten,203 g eaten,
,505 kcall over,15 g left,107 g left,33 g over,
,1% of calories,,26% of calories,73% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,4 kcall,,0.08 g fat
Breakfast,,,0.14 g Carbs,,0.42 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,2518.59 kcall,,203.19 g fat
Lunch,,,5.15 g Carbs,,165.63 g Protein
Ghee,,,269.1 kcall,,29.88 g Fat
Alnatura,,,0 g Carbs,,0.06 g Protein
Rinderhackfleisch,,,738.75 kcall,,48.75 g Fat
Edeka,,,0 g Carbs,,75 g Protein
Lamm,,,364.44 kcall,,25.96 g Fat
,,,0 g Carbs,,30.39 g Protein
Mayonnaise,,,98.95 kcall,,10.79 g Fat
,,,0.54 g Carbs,,0.15 g Protein
Grill- und Pfannenkäse,,,321 kcall,,25 g Fat
ChiliGazi,,,1 g Carbs,,23.5 g Protein
Bacon-Streifen,,,178.13 kcall,,15.63 g Fat
Aldi,,,0 g Carbs,,9.38 g Protein
Eier,,,280.8 kcall,,20.34 g Fat
,,,1.26 g Carbs,,23.04 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Butter,,,121.89 kcall,,13.79 g Fat
,,,0.01 g Carbs,,0.14 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Edel Bitter 85% Kakao,,,30.2 kcall,,2.5 g Fat
Moser Roth,,,1.02 g Carbs,,0.56 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
6 December,,,,,Activity: 0 kcall burned
Friday,Calories,Carbs,Protein,Fat,Weight: 83
,2399 kcall eaten,43 g eaten,139 g eaten,184 g eaten,
,381 kcall over,22 g over,69 g left,13 g over,
,7% of calories,,23% of calories,70% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,4 kcall,,0.08 g fat
Breakfast,,,0.14 g Carbs,,0.42 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,650.81 kcall,,46.03 g fat
Lunch,,,23.61 g Carbs,,36.74 g Protein
Omas Blutwurst,,,326 kcall,,30 g Fat
Schmitz,,,1 g Carbs,,13 g Protein
Hausmacher Leberwurst,,,165 kcall,,9 g Fat
Metzgerfrisch,,,1 g Carbs,,19.9 g Protein
Gekochtes Sauerkraut,,,47.5 kcall,,0.35 g Fat
,,,10.7 g Carbs,,2.28 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Schokolade,,,84.3 kcall,,5.55 g Fat
Milka,,,7.35 g Carbs,,0.87 g Protein
Kekse,,,24.01 kcall,,1.05 g Fat
,,,3.42 g Carbs,,0.27 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1744.13 kcall,,137.65 g fat
Dinner,,,27.17 g Carbs,,101.67 g Protein
Cheddar Herzhaft,,,588 kcall,,48 g Fat
Kerrygold,,,0 g Carbs,,39 g Protein
Ghee,,,179.4 kcall,,19.92 g Fat
Alnatura,,,0 g Carbs,,0.04 g Protein
Lamm,,,189.51 kcall,,13.5 g Fat
,,,0 g Carbs,,15.81 g Protein
Rinderhackfleisch,,,443.25 kcall,,29.25 g Fat
Edeka,,,0 g Carbs,,45 g Protein
Butter,,,215.1 kcall,,24.33 g Fat
,,,0.02 g Carbs,,0.26 g Protein
Edel Bitter 85% Kakao,,,30.2 kcall,,2.5 g Fat
Moser Roth,,,1.02 g Carbs,,0.56 g Protein
Rosinen,,,98.67 kcall,,0.15 g Fat
,,,26.13 g Carbs,,1.01 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
7 December,,,,,Activity: 0 kcall burned
Saturday,Calories,Carbs,Protein,Fat,Weight: 83
,3066 kcall eaten,172 g eaten,143 g eaten,198 g eaten,
,1048 kcall over,152 g over,60 g over,27 g over,
,23% of calories,,19% of calories,58% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,908.74 kcall,,73.65 g fat
Breakfast,,,20.29 g Carbs,,40.59 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Eier,,,280.8 kcall,,20.34 g Fat
,,,1.26 g Carbs,,23.04 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,87.9 kcall,,9 g Fat
REWE Bio,,,0.96 g Carbs,,0.75 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
Lebkuchen,,,96.93 kcall,,3.02 g Fat
,,,16.38 g Carbs,,1.51 g Protein
,,,173 kcall,,7.54 g fat
Lunch,,,10.57 g Carbs,,14.61 g Protein
Rindsgulasch,,,171 kcall,,7.5 g Fat
Clever,,,10.5 g Carbs,,14.4 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1984.32 kcall,,116.44 g fat
Dinner,,,145.82 g Carbs,,87.43 g Protein
Kinderpunsch,,,233.12 kcall,,0 g Fat
,,,59.37 g Carbs,,0 g Protein
Wildgulasch,,,279.01 kcall,,16.05 g Fat
,,,17.98 g Carbs,,14.93 g Protein
Semmel,,,146.5 kcall,,2.15 g Fat
,,,26.35 g Carbs,,4.95 g Protein
Onion Rings,,,162 kcall,,8.25 g Fat
American Style,,,18.97 g Carbs,,2.25 g Protein
Sour Cream,,,38.1 kcall,,2.49 g Fat
Block House,,,1.35 g Carbs,,2.4 g Protein
Cheddar-Käse,,,677.04 kcall,,55.67 g Fat
,,,2.15 g Carbs,,41.83 g Protein
Mortadella,,,388.75 kcall,,31.74 g Fat
,,,3.81 g Carbs,,20.46 g Protein
Rosinen,,,59.8 kcall,,0.09 g Fat
,,,15.84 g Carbs,,0.61 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
8 December,,,,,Activity: 0 kcall burned
Sunday,Calories,Carbs,Protein,Fat,Weight: 83
,0 kcall eaten,0 g eaten,0 g eaten,0 g eaten,
,2018 kcall left,20 g left,112 g left,170 g left,
Water 0 of 2000 (0% of goal),,,,,
Powered by TCPDF (www.tcpdf.org),,,,,
